0	10.389589	0.0013429514	-5.1410102	-5.1396673	-0.81651651	-0.83505178	-0.71844484	-0.8960529	119.76622	175.06669	0.38714758	169.59865	48.131313	356.38184	0.0367392644978953	0
100	10.392207	0.0013432897	-5.1410101	-5.1396668	-207.50123	-182.54638	-181.19283	-258.7645	120.82258	189.16372	-33.951425	169.59865	48.131313	356.45311	0.0400643633301956	1.99982131524912E-4
200	10.384604	0.001342307	-5.141008	-5.1396657	-427.89969	-395.56972	-332.90942	-555.21992	116.62148	208.18174	-29.154521	169.59865	48.131313	356.52439	0.04612903734772	3.99992322841062E-4
300	10.411883	0.0013458331	-5.1410098	-5.1396639	-653.22881	-586.04283	-523.34261	-850.30099	100.0216	210.04577	-25.118624	169.59865	48.131313	356.59566	0.0504575277899061	5.99974454366132E-4
400	10.393551	0.0013434635	-5.141005	-5.1396615	-861.84403	-749.30895	-701.6154	-1134.6078	110.70926	201.83329	-21.02123	169.59865	48.131313	356.66694	0.057394376396746	7.99984645682282E-4
500	10.394743	0.0013436176	-5.141002	-5.1396584	-1077.9616	-946.78957	-889.24018	-1397.8549	90.619783	191.05015	-25.098111	169.59865	48.131313	356.73822	0.0607253222373341	9.99994836998433E-4
600	10.393478	0.0013434541	-5.1409982	-5.1396547	-1304.0786	-1112.2378	-1093.7968	-1706.2012	136.31324	169.21418	-35.90373	169.59865	48.131313	356.80949	0.0713860855907262	0.00119997696852334
700	10.353734	0.0013383168	-5.1409887	-5.1396504	-1507.3185	-1295.6298	-1247.2725	-1979.0533	111.76195	187.47834	-31.175693	169.59865	48.131313	356.88077	0.080516273837177	0.00139998715983949
800	10.382492	0.001342034	-5.1409874	-5.1396454	-1735.6531	-1496.785	-1448.0176	-2262.1566	96.014636	192.46378	-61.396728	169.59865	48.131313	356.95205	0.0880675392619673	0.00159999735115564
900	10.372965	0.0013408025	-5.1409805	-5.1396397	-1952.9833	-1675.3996	-1645.9961	-2537.5543	106.70113	170.14969	-24.70208	169.59865	48.131313	357.02332	0.0944650373153398	0.00179997948268072
1000	10.418143	0.0013466423	-5.1409801	-5.1396335	-2159.1468	-1862.6648	-1805.9066	-2808.869	101.71367	177.90525	-46.19443	169.59865	48.131313	357.0946	0.104145017677154	0.00199998967399687
1100	10.361316	0.0013392968	-5.1409659	-5.1396266	-2370.2672	-2032.8145	-1970.2059	-3107.7812	124.85577	213.73452	-29.210708	169.59865	48.131313	357.16588	0.118875958310577	0.00219999986531302
1200	10.369951	0.0013404129	-5.1409595	-5.1396191	-2587.0433	-2188.9342	-2197.9667	-3374.2291	133.69263	199.49476	-38.677741	169.59865	48.131313	357.23715	0.12537156554721	0.00239998199683793
1300	10.389811	0.0013429801	-5.1409539	-5.1396109	-2805.849	-2402.5909	-2357.4745	-3657.4816	116.66565	177.73286	-43.305918	169.59865	48.131313	357.30843	0.13321516999767	0.00259999218815408
1400	10.369951	0.001340413	-5.1409425	-5.1396021	-3026.8927	-2585.3473	-2568.6963	-3926.6345	85.230601	190.73029	-21.278948	169.59865	48.131313	357.3797	0.139783684386696	0.00279997431967915
1500	10.3598	0.0013391008	-5.1409318	-5.1395927	-3226.3404	-2762.6964	-2717.8473	-4198.4776	112.60689	191.27709	-37.45648	169.59865	48.131313	357.45098	0.150992822342129	0.0029999845109953
1600	10.372575	0.0013407521	-5.1409234	-5.1395826	-3446.9723	-2938.3955	-2887.9015	-4514.62	127.44347	181.22789	-41.267112	169.59865	48.131313	357.52226	0.16489355161095	0.00319999470231145
1700	10.355275	0.001338516	-5.1409104	-5.1395719	-3662.7474	-3119.4277	-3082.9898	-4785.8247	121.82663	198.38887	-33.165713	169.59865	48.131313	357.59353	0.17334434175533	0.00339997683383636
1800	10.373219	0.0013408355	-5.1409014	-5.1395606	-3877.1732	-3322.4318	-3261.6794	-5047.4083	101.96212	194.58432	-30.676282	169.59865	48.131313	357.66481	0.179767421520816	0.00359998702515251
1900	10.390693	0.0013430941	-5.1408917	-5.1395486	-4084.7759	-3474.2789	-3438.21	-5341.8389	109.09254	179.17431	-41.637642	169.59865	48.131313	357.73609	0.192188898395793	0.00379999721646866
2000	10.366168	0.001339924	-5.140876	-5.139536	-4284.679	-3667.2284	-3594.09	-5592.7187	116.66831	184.36684	-55.494496	169.59865	48.131313	357.80736	0.200143352800153	0.00399997934799373
2100	10.366229	0.0013399319	-5.1408627	-5.1395228	-4514.659	-3873.6293	-3788.129	-5882.2188	110.07823	180.34649	-53.600233	169.59865	48.131313	357.87864	0.208710857284393	0.00419998953930988
2200	10.386733	0.0013425822	-5.1408515	-5.1395089	-4730.7247	-4025.8016	-3978.9068	-6187.4657	109.49634	188.6534	-38.703018	169.59865	48.131313	357.94992	0.221891732649471	0.00439999973062603
