0	500.14693	0.064648661	-5.073435	-5.0087863	-29.890912	13.978253	-126.029	22.37801	-28.382287	46.461529	16.219656	170.37486	48.36219	357.99511	0.0174729876138401	0
100	500.642	0.064712653	-5.0734905	-5.0087778	-115.55908	-1.6602249	-82.026156	-262.99085	14.534491	139.01934	-155.74173	170.37486	48.36219	358.0667	0.0430266945639648	1.9997479853849E-4
200	501.27967	0.064795078	-5.0735637	-5.0087686	-368.78775	-378.92126	-355.10502	-372.33696	95.588741	207.92904	-46.432934	170.37486	48.36219	358.1383	0.0405014674998139	3.99977530419352E-4
300	499.36738	0.064547896	-5.0733066	-5.0087587	-484.48933	-542.54423	-407.24036	-503.6834	48.583257	149.74383	20.730554	170.37486	48.36219	358.2099	0.0300331799105163	5.99980262300213E-4
400	500.35753	0.064675882	-5.0734243	-5.0087484	-678.75414	-522.85103	-612.25359	-901.15778	94.041674	113.52126	-113.91747	170.37486	48.36219	358.2815	0.0470543867235664	7.99982994181074E-4
500	499.88755	0.064615133	-5.0733527	-5.0087376	-866.23398	-911.32033	-584.16707	-1103.2145	10.42451	119.0915	-104.51291	170.37486	48.36219	358.3531	0.0531295271761825	9.99985726061936E-4
600	499.96351	0.064624952	-5.0733506	-5.0087257	-1120.3059	-1117.1136	-896.8611	-1346.9431	64.068421	161.28836	-66.599108	170.37486	48.36219	358.4247	0.050558448384445	0.0011999884579428
700	500.79255	0.064732114	-5.0734459	-5.0087138	-1416.1205	-1297.6283	-1172.6644	-1778.0688	21.337653	60.74809	-56.015833	170.37486	48.36219	358.4963	0.0572998166308906	0.00139999118982382
800	500.83878	0.064738089	-5.0734394	-5.0087013	-1562.991	-1528.8025	-1360.9899	-1799.1807	62.128417	-44.256282	45.571441	170.37486	48.36219	358.5679	0.0412703547685276	0.00159999392170468
900	500.32397	0.064671545	-5.0733593	-5.0086878	-1761.5179	-1559.1078	-1586.3631	-2139.0828	190.59983	73.357641	-4.913209	170.37486	48.36219	358.6395	0.0668212394278716	0.00179999665358554
1000	499.26554	0.064534732	-5.0732087	-5.008674	-1947.9174	-1823.1739	-1582.6982	-2437.8802	71.725846	199.29188	-157.81365	170.37486	48.36219	358.7111	0.0890401731515754	0.0019999993854664
1100	501.13506	0.064776385	-5.073436	-5.0086596	-2195.0314	-2008.0598	-1866.1199	-2710.9143	15.281622	225.11859	-94.669842	170.37486	48.36219	358.7827	0.0890807097541612	0.00220000211734726
1200	500.27368	0.064665044	-5.0733096	-5.0086446	-2409.0663	-2081.502	-1976.8622	-3168.8347	-5.9172006	144.48564	-207.49648	170.37486	48.36219	358.85429	0.122430305514339	0.00239997691588575
1300	499.90962	0.064617986	-5.0732465	-5.0086285	-2595.494	-2358.0967	-2174.6208	-3253.7645	120.26989	160.3225	37.698035	170.37486	48.36219	358.92589	0.10606533757662	0.00259997964776661
1400	500.13241	0.064646784	-5.0732592	-5.0086124	-2747.6909	-2377.3602	-2465.0434	-3400.6692	87.234802	19.963434	-41.27841	170.37486	48.36219	358.99749	0.0997125799021314	0.00279998237964763
1500	499.74945	0.064597283	-5.0731927	-5.0085954	-3034.297	-2679.543	-2635.7062	-3787.6418	56.060999	183.00969	30.444936	170.37486	48.36219	359.06909	0.117943497043841	0.0029999851115285
1600	499.74121	0.064596217	-5.0731742	-5.0085779	-3078.3715	-2785.9896	-2642.6029	-3806.5221	68.613394	40.897932	-10.859675	170.37486	48.36219	359.14069	0.110809402003137	0.00319998784340936
1700	498.99778	0.064500122	-5.0730601	-5.00856	-3318.4414	-2889.96	-2799.8323	-4265.5318	122.05106	200.49632	-125.01148	170.37486	48.36219	359.21229	0.149548227876725	0.00339999057529022
1800	499.81419	0.064605651	-5.0731472	-5.0085416	-3446.644	-2939.6998	-3036.218	-4364.014	127.2245	220.97228	0.14403374	170.37486	48.36219	359.28389	0.144760455445379	0.00359999330717108
1900	498.97396	0.064497044	-5.0730193	-5.0085222	-3673.4279	-3211.8953	-3066.2092	-4742.1791	-42.362371	100.23982	66.542966	170.37486	48.36219	359.35549	0.162318991975673	0.00379999603905194
2000	497.70172	0.064332595	-5.0728351	-5.0085025	-3861.0811	-3388.6176	-3373.7046	-4820.9211	160.84977	100.3715	26.435556	170.37486	48.36219	359.42709	0.147750235706546	0.00399999877093296
2100	499.6255	0.064581261	-5.0730636	-5.0084823	-4046.9792	-3523.4594	-3524.2376	-5093.2405	80.640821	78.080162	-72.456569	170.37486	48.36219	359.49869	0.158636057970551	0.00420000150281382
2200	498.2374	0.064401836	-5.0728635	-5.0084617	-4274.7616	-3807.0731	-3782.6416	-5234.57	76.664078	115.48685	-25.179305	170.37486	48.36219	359.57028	0.146039924421481	0.00439997630135231
