0	300.5537	0.038849372	-5.1020751	-5.0632257	-8.4656907	-29.738444	19.258958	-14.917586	51.104373	141.87303	18.257327	170.00837	48.265061	357.315	0.0266670300128184	0
100	300.66451	0.038863695	-5.1020839	-5.0632202	-200.7458	-117.25113	-79.999919	-404.98634	140.98991	145.70785	-74.364689	170.00837	48.265061	357.38646	0.0484576935952452	1.99991604046855E-4
200	300.47612	0.038839345	-5.1020533	-5.063214	-449.14586	-484.95071	-201.18795	-661.29893	-86.457062	58.570196	-57.466751	170.00837	48.265061	357.45792	0.045197810900626	3.99983208093709E-4
300	300.18824	0.038802133	-5.1020094	-5.0632073	-578.42946	-594.94257	-439.24794	-701.09786	-3.2258597	87.116534	-107.59941	170.00837	48.265061	357.52939	0.0331012933820709	6.00002798650995E-4
400	300.12176	0.03879354	-5.1019936	-5.0632001	-760.48769	-726.23735	-558.25989	-996.96582	76.295791	110.9573	-53.531086	170.00837	48.265061	357.60085	0.0458236889878546	7.9999440269785E-4
500	300.27309	0.0388131	-5.1020053	-5.0631922	-1065.6389	-992.46244	-749.22933	-1455.2248	81.813447	71.68641	-162.79551	170.00837	48.265061	357.67231	0.0707725063239151	9.99986006744704E-4
600	299.83539	0.038756524	-5.10194	-5.0631835	-1210.2092	-1047.229	-999.68184	-1583.7166	93.748078	76.429694	-14.365125	170.00837	48.265061	357.74377	0.0600081553895497	0.00119997761079156
700	300.1223	0.03879361	-5.1019682	-5.0631746	-1433.3782	-1253.1816	-1210.544	-1836.4091	116.6216	101.74454	-25.887698	170.00837	48.265061	357.81524	0.0663858375946693	0.001399997201349
800	300.93634	0.038898832	-5.102064	-5.0631651	-1621.1435	-1480.3351	-1309.7674	-2073.3281	65.853753	195.39735	-14.041304	170.00837	48.265061	357.8867	0.0781038752138514	0.00159998880539586
900	300.7514	0.038874927	-5.1020297	-5.0631548	-1843.228	-1669.3704	-1514.6482	-2345.6654	41.696403	81.585968	15.337367	170.00837	48.265061	357.95816	0.0782203280920677	0.00179998040944271
1000	299.86895	0.038760861	-5.1019047	-5.0631439	-2032.1423	-1811.2259	-1667.7969	-2617.4041	-19.54	120.35471	-7.7071126	170.00837	48.265061	358.02963	0.0911539292230985	0.002
1100	299.3201	0.038689918	-5.1018223	-5.0631324	-2242.2164	-1976.0523	-1713.2949	-3037.3019	46.436984	161.9113	-41.720942	170.00837	48.265061	358.10109	0.125079190260575	0.00219999160404685
1200	299.58243	0.038723826	-5.1018442	-5.0631203	-2377.3955	-2202.7429	-1867.6967	-3061.7468	65.210259	61.581112	-66.699355	170.00837	48.265061	358.17255	0.108417237868024	0.00239998320809371
1300	299.87243	0.038761312	-5.1018687	-5.0631074	-2724.0595	-2305.1846	-2306.2175	-3560.7763	114.48365	68.422634	-72.503229	170.00837	48.265061	358.24402	0.128232181037235	0.00260000279865099
1400	298.9029	0.038635991	-5.1017298	-5.0630939	-2891.8689	-2683.7368	-2390.8939	-3600.9762	-13.118075	157.94775	-22.175282	170.00837	48.265061	358.31548	0.112806304842701	0.00279999440269785
1500	300.33166	0.038820671	-5.101901	-5.0630803	-3002.1507	-2620.0772	-2574.6485	-3811.7264	6.712984	94.764703	-138.99829	170.00837	48.265061	358.38694	0.12495057180212	0.0029999860067447
1600	299.60379	0.038726588	-5.1017925	-5.0630659	-3259.3893	-2884.9816	-2618.1127	-4275.0735	-0.72871347	176.06391	-35.068599	170.00837	48.265061	358.4584	0.157201563584545	0.00319997761079156
1700	299.88745	0.038763253	-5.1018139	-5.0630507	-3492.8914	-3042.0922	-2836.7813	-4599.8007	67.382355	137.70779	-2.99502	170.00837	48.265061	358.52987	0.169084634662663	0.003399997201349
1800	299.44521	0.038706089	-5.1017411	-5.063035	-3683.1755	-3266.263	-3052.6736	-4730.5897	32.594994	209.90085	-94.32213	170.00837	48.265061	358.60133	0.163238791525216	0.00359998880539586
1900	299.50918	0.038714359	-5.1017329	-5.0630186	-3863.1731	-3491.4429	-3184.5005	-4913.5758	129.45329	118.91781	-96.440439	170.00837	48.265061	358.67279	0.163517269124373	0.00379998040944271
2000	299.83271	0.038756177	-5.1017581	-5.0630019	-4125.4534	-3542.7552	-3591.4086	-5242.1965	86.666432	127.71227	-134.4491	170.00837	48.265061	358.74426	0.171274009511219	0.004
2100	300.05545	0.038784969	-5.1017695	-5.0629846	-4342.9956	-3764.7577	-3715.2438	-5548.9853	142.4555	172.59293	-35.374918	170.00837	48.265061	358.81572	0.185155701793928	0.00419999160404685
2200	298.69582	0.038609224	-5.1015755	-5.0629662	-4456.4884	-3837.8349	-3779.7036	-5751.9266	125.85815	50.950659	-30.946667	170.00837	48.265061	358.88718	0.195871812955355	0.00439998320809371
2300	299.14315	0.038667046	-5.1016148	-5.0629478	-4641.3555	-4066.5469	-3873.7684	-5983.7511	3.2489989	174.30993	-81.258142	170.00837	48.265061	358.95865	0.204778498847627	0.00460000279865099
2400	299.17085	0.038670626	-5.1015993	-5.0629287	-4825.7557	-4124.7545	-4151.4003	-6201.1124	-24.431635	119.60767	-12.580209	170.00837	48.265061	359.03011	0.207408520086255	0.00479999440269785
2500	298.66498	0.038605238	-5.1015142	-5.062909	-5071.309	-4355.6617	-4403.3015	-6454.9637	69.292019	109.82533	-0.98746657	170.00837	48.265061	359.10157	0.208804222052958	0.0049999860067447
2600	298.80876	0.038623822	-5.1015126	-5.0628887	-5290.6177	-4654.182	-4422.2183	-6795.4529	110.99288	159.15459	-35.870919	170.00837	48.265061	359.17303	0.229180149144434	0.00519997761079156
2700	298.57434	0.038593521	-5.1014615	-5.062868	-5460.8323	-4813.2879	-4623.4427	-6945.7662	100.53406	121.19995	-20.122608	170.00837	48.265061	359.2445	0.225032223517275	0.005399997201349
2800	299.30472	0.038687929	-5.1015346	-5.0628467	-5606.0149	-4919.5721	-4780.2063	-7118.2663	9.266347	162.43034	54.000438	170.00837	48.265061	359.31596	0.229090774270062	0.00559998880539586
2900	299.30025	0.038687352	-5.1015121	-5.0628248	-5892.7716	-5133.7708	-4945.8561	-7598.6879	160.25665	74.356615	-27.286393	170.00837	48.265061	359.38742	0.258267090263743	0.00579998040944271
3000	298.47904	0.038581203	-5.1013834	-5.0628022	-6069.1723	-5208.225	-5219.777	-7779.5149	119.72865	151.16551	-44.274215	170.00837	48.265061	359.45889	0.25883198960734	0.006
3100	299.24316	0.038679972	-5.101459	-5.062779	-6338.2935	-5469.6595	-5523.5435	-8021.6775	74.375829	157.99589	-117.3176	170.00837	48.265061	359.53035	0.255165826479828	0.00619999160404685
3200	300.09716	0.03879036	-5.1015459	-5.0627555	-6453.8732	-5614.6715	-5517.572	-8229.3762	172.17457	216.77074	-52.866678	170.00837	48.265061	359.60181	0.270892616521667	0.00639998320809371
3300	298.92616	0.038638997	-5.10137	-5.062731	-6742.1454	-5945.9192	-5732.6954	-8547.8215	100.34413	204.04745	-65.557592	170.00837	48.265061	359.67328	0.274556981793771	0.00660000279865099
3400	298.53401	0.038588309	-5.1012945	-5.0627062	-6876.5759	-6057.3056	-5848.3012	-8724.1208	56.677268	145.46187	17.041355	170.00837	48.265061	359.74474	0.279051030936928	0.00679999440269785
3500	298.26316	0.038553298	-5.1012338	-5.0626805	-7085.194	-6124.2445	-6036.1898	-9095.1477	41.902325	12.669867	40.551939	170.00837	48.265061	359.8162	0.30176653348568	0.0069999860067447
3600	299.04108	0.038653852	-5.1013086	-5.0626547	-7294.7876	-6381.5977	-6236.8757	-9265.8892	17.526902	188.63909	-19.121277	170.00837	48.265061	359.88766	0.297762902132408	0.00719997761079156
3700	298.37983	0.038568379	-5.1011963	-5.062628	-7437.3072	-6423.9252	-6408.7606	-9479.2358	121.51921	234.86866	-97.767844	170.00837	48.265061	359.95913	0.310160470434091	0.007399997201349
3800	298.52109	0.038586639	-5.1011872	-5.0626006	-7615.7483	-6609.9842	-6477.1329	-9760.1279	151.78725	181.04295	-82.108501	170.00837	48.265061	360.03059	0.324764971345671	0.00759998880539586
3900	298.15011	0.038538686	-5.1011117	-5.062573	-7806.6616	-6904.1246	-6612.9795	-9902.8807	69.695352	215.59464	-1.3140411	170.00837	48.265061	360.10205	0.317874147795601	0.00779998040944271
4000	298.48716	0.038582253	-5.101127	-5.0625448	-8057.6401	-7065.8825	-6800.8711	-10306.167	81.554954	78.664895	-47.685075	170.00837	48.265061	360.17352	0.338728871657829	0.008
